펀드코드,펀드명,날짜,기준치 또는 성장률,,,,,,,,,
KLVL3400U50,달러MMF형(환오픈형)(U704),2013, ,,,,,,,,,
KLVL3400U50,달러MMF형(환오픈형)(U704),2014, ,,,,,,,,,
KLVL3400U50,달러MMF형(환오픈형)(U704),2015, ,,,,,,,,,
KLVL3400U50,달러MMF형(환오픈형)(U704),2016, ,,,,,,,,,
KLVL3400U50,달러MMF형(환오픈형)(U704),2017, ,,,,,,,,,
KLVL3400U50,달러MMF형(환오픈형)(U704),2018, ,,,,,,,,,
KLVL3400U50,달러MMF형(환오픈형)(U704),2019,1085.69,,,,,,,,,
KLVL3400U50,달러MMF형(환오픈형)(U704),2020,1080.45,,,,,,,,,
KLVL3400U50,달러MMF형(환오픈형)(U704),2021,1049.2,,,,,,,,,
KLVL3400U50,달러MMF형(환오픈형)(U704),최근 1년 수익률,102.9784598,,,,,,,,,
KLVL3400U50,달러MMF형(환오픈형)(U704),연평균 수익률,98.31252212,,,,,,,,,
KLVL3400U50,달러MMF형(환오픈형)(U704),2031 예상 기준가,1014.088732,,,,,,,,,
KLVL3400V11,성장형,2012,2176.02,,,,,,,,,
KLVL3400V11,성장형,2013,2201.44,,,,,,,,,
KLVL3400V11,성장형,2014,2356.14,,,,,,,,,
KLVL3400V11,성장형,2015,2289.92,,,,,,,,,
KLVL3400V11,성장형,2016,2375.99,,,,,,,,,
KLVL3400V11,성장형,2017,2598.52,,,,,,,,,
KLVL3400V11,성장형,2018,2584.91,,,,,,,,,
KLVL3400V11,성장형,2019,2319.34,,,,,,,,,
KLVL3400V11,성장형,2020,2788.5,,,,,,,,,
KLVL3400V11,성장형,2021,3612.15,,,,,,,,,
KLVL3400V11,성장형,최근 1년 수익률,77.19779079,,,,,,,,,
KLVL3400V11,성장형,연평균 수익률,106.38636,,,,,,,,,
KLVL3400V11,성장형,2031 예상 기준가,6305.787391,,,,,,,,,
KLVL3400V12,혼합형,2012,1956.08,,,,,,,,,
KLVL3400V12,혼합형,2013,1973.63,,,,,,,,,
KLVL3400V12,혼합형,2014,2113.2,,,,,,,,,
KLVL3400V12,혼합형,2015,2036.61,,,,,,,,,
KLVL3400V12,혼합형,2016,2161.38,,,,,,,,,
KLVL3400V12,혼합형,2017,2401.66,,,,,,,,,
KLVL3400V12,혼합형,2018,2386.82,,,,,,,,,
KLVL3400V12,혼합형,2019,2271.02,,,,,,,,,
KLVL3400V12,혼합형,2020,2621.11,,,,,,,,,
KLVL3400V12,혼합형,2021,3110.73,,,,,,,,,
KLVL3400V12,혼합형,최근 1년 수익률,84.26028617,,,,,,,,,
KLVL3400V12,혼합형,연평균 수익률,105.5793082,,,,,,,,,
KLVL3400V12,혼합형,2031 예상 기준가,5070.743299,,,,,,,,,
KLVL3400V13,안정형,2012,1620.5,,,,,,,,,
KLVL3400V13,안정형,2013,1648.33,,,,,,,,,
KLVL3400V13,안정형,2014,1724.33,,,,,,,,,
KLVL3400V13,안정형,2015,1731.48,,,,,,,,,
KLVL3400V13,안정형,2016,1792.73,,,,,,,,,
KLVL3400V13,안정형,2017,1871.76,,,,,,,,,
KLVL3400V13,안정형,2018,1893.58,,,,,,,,,
KLVL3400V13,안정형,2019,1870.51,,,,,,,,,
KLVL3400V13,안정형,2020,2045.48,,,,,,,,,
KLVL3400V13,안정형,2021,2265.15,,,,,,,,,
KLVL3400V13,안정형,최근 1년 수익률,90.30218749,,,,,,,,,
KLVL3400V13,안정형,연평균 수익률,103.8588213,,,,,,,,,
KLVL3400V13,안정형,2031 예상 기준가,3184.838907,,,,,,,,,
KLVL3400V14,MMF형(N5A0),2012,1283.94,,,,,,,,,
KLVL3400V14,MMF형(N5A0),2013,1313.6,,,,,,,,,
KLVL3400V14,MMF형(N5A0),2014,1342.24,,,,,,,,,
KLVL3400V14,MMF형(N5A0),2015,1363.93,,,,,,,,,
KLVL3400V14,MMF형(N5A0),2016,1379.17,,,,,,,,,
KLVL3400V14,MMF형(N5A0),2017,1392.41,,,,,,,,,
KLVL3400V14,MMF형(N5A0),2018,1410.13,,,,,,,,,
KLVL3400V14,MMF형(N5A0),2019,1430.34,,,,,,,,,
KLVL3400V14,MMF형(N5A0),2020,1441.94,,,,,,,,,
KLVL3400V14,MMF형(N5A0),2021,1446.02,,,,,,,,,
KLVL3400V14,MMF형(N5A0),최근 1년 수익률,99.71784623,,,,,,,,,
KLVL3400V14,MMF형(N5A0),연평균 수익률,101.3314911,,,,,,,,,
KLVL3400V14,MMF형(N5A0),2031 예상 기준가,1628.824156,,,,,,,,,
KLVL3400V15,아시아주식형,2012,1939.18,,,,,,,,,
KLVL3400V15,아시아주식형,2013,1875.12,,,,,,,,,
KLVL3400V15,아시아주식형,2014,2086.72,,,,,,,,,
KLVL3400V15,아시아주식형,2015,1903.79,,,,,,,,,
KLVL3400V15,아시아주식형,2016,1987.25,,,,,,,,,
KLVL3400V15,아시아주식형,2017,2517.06,,,,,,,,,
KLVL3400V15,아시아주식형,2018,2482.12,,,,,,,,,
KLVL3400V15,아시아주식형,2019,2479.39,,,,,,,,,
KLVL3400V15,아시아주식형,2020,3285.85,,,,,,,,,
KLVL3400V15,아시아주식형,2021,3821.12,,,,,,,,,
KLVL3400V15,아시아주식형,최근 1년 수익률,85.99180345,,,,,,,,,
KLVL3400V15,아시아주식형,연평균 수익률,108.6197443,,,,,,,,,
KLVL3400V15,아시아주식형,2031 예상 기준가,8042.103583,,,,,,,,,
KLVL3400V16,해외성장형,2012,1208.57,,,,,,,,,
KLVL3400V16,해외성장형,2013,1352.89,,,,,,,,,
KLVL3400V16,해외성장형,2014,1466.75,,,,,,,,,
KLVL3400V16,해외성장형,2015,1594.83,,,,,,,,,
KLVL3400V16,해외성장형,2016,1596.79,,,,,,,,,
KLVL3400V16,해외성장형,2017,1767.36,,,,,,,,,
KLVL3400V16,해외성장형,2018,1972.53,,,,,,,,,
KLVL3400V16,해외성장형,2019,1938.4,,,,,,,,,
KLVL3400V16,해외성장형,2020,3108.32,,,,,,,,,
KLVL3400V16,해외성장형,2021,3691.99,,,,,,,,,
KLVL3400V16,해외성장형,최근 1년 수익률,84.19091059,,,,,,,,,
KLVL3400V16,해외성장형,연평균 수익률,114.3228668,,,,,,,,,
KLVL3400V16,해외성장형,2031 예상 기준가,12315.68225,,,,,,,,,
KLVL3400V17,미국채권형,2012,1403.08,,,,,,,,,
KLVL3400V17,미국채권형,2013,1414.48,,,,,,,,,
KLVL3400V17,미국채권형,2014,1526.52,,,,,,,,,
KLVL3400V17,미국채권형,2015,1548.83,,,,,,,,,
KLVL3400V17,미국채권형,2016,1623.47,,,,,,,,,
KLVL3400V17,미국채권형,2017,1651.48,,,,,,,,,
KLVL3400V17,미국채권형,2018,1638.92,,,,,,,,,
KLVL3400V17,미국채권형,2019,1722.23,,,,,,,,,
KLVL3400V17,미국채권형,2020,1743.27,,,,,,,,,
KLVL3400V17,미국채권형,2021,1747.8,,,,,,,,,
KLVL3400V17,미국채권형,최근 1년 수익률,99.74081703,,,,,,,,,
KLVL3400V17,미국채권형,연평균 수익률,102.504843,,,,,,,,,
KLVL3400V17,미국채권형,2031 예상 기준가,2183.691063,,,,,,,,,
KLVL3400V18,글로벌커머더티,2012,838.43,,,,,,,,,
KLVL3400V18,글로벌커머더티,2013,713.62,,,,,,,,,
KLVL3400V18,글로벌커머더티,2014,709.04,,,,,,,,,
KLVL3400V18,글로벌커머더티,2015,479.85,,,,,,,,,
KLVL3400V18,글로벌커머더티,2016,512.74,,,,,,,,,
KLVL3400V18,글로벌커머더티,2017,557.95,,,,,,,,,
KLVL3400V18,글로벌커머더티,2018,581.29,,,,,,,,,
KLVL3400V18,글로벌커머더티,2019,555.7,,,,,,,,,
KLVL3400V18,글로벌커머더티,2020,612,,,,,,,,,
KLVL3400V18,글로벌커머더티,2021,904.38,,,,,,,,,
KLVL3400V18,글로벌커머더티,최근 1년 수익률,67.67066941,,,,,,,,,
KLVL3400V18,글로벌커머더티,연평균 수익률,102.8340429,,,,,,,,,
KLVL3400V18,글로벌커머더티,2031 예상 기준가,1163.009182,,,,,,,,,
KLVL3400W11,주식형,2012,1387.04,,,,,,,,,
KLVL3400W11,주식형,2013,1390.5,,,,,,,,,
KLVL3400W11,주식형,2014,1508.66,,,,,,,,,
KLVL3400W11,주식형,2015,1526.35,,,,,,,,,
KLVL3400W11,주식형,2016,1478.71,,,,,,,,,
KLVL3400W11,주식형,2017,1578.94,,,,,,,,,
KLVL3400W11,주식형,2018,1552.26,,,,,,,,,
KLVL3400W11,주식형,2019,1329.49,,,,,,,,,
KLVL3400W11,주식형,2020,1585.36,,,,,,,,,
KLVL3400W11,주식형,2021,2163.52,,,,,,,,,
KLVL3400W11,주식형,최근 1년 수익률,73.27688212,,,,,,,,,
KLVL3400W11,주식형,연평균 수익률,105.9166725,,,,,,,,,
KLVL3400W11,주식형,2031 예상 기준가,3629.442083,,,,,,,,,
KLVL3400W12,채권형(N5B0),2012,1336.07,,,,,,,,,
KLVL3400W12,채권형(N5B0),2013,1365.03,,,,,,,,,
KLVL3400W12,채권형(N5B0),2014,1404.84,,,,,,,,,
KLVL3400W12,채권형(N5B0),2015,1447.01,,,,,,,,,
KLVL3400W12,채권형(N5B0),2016,1472.21,,,,,,,,,
KLVL3400W12,채권형(N5B0),2017,1480.21,,,,,,,,,
KLVL3400W12,채권형(N5B0),2018,1503.29,,,,,,,,,
KLVL3400W12,채권형(N5B0),2019,1553.69,,,,,,,,,
KLVL3400W12,채권형(N5B0),2020,1573.44,,,,,,,,,
KLVL3400W12,채권형(N5B0),2021,1569.75,,,,,,,,,
KLVL3400W12,채권형(N5B0),최근 1년 수익률,100.2350693,,,,,,,,,
KLVL3400W12,채권형(N5B0),연평균 수익률,101.8132437,,,,,,,,,
KLVL3400W12,채권형(N5B0),2031 예상 기준가,1845.308387,,,,,,,,,
KLVL3400W13,친디아주식형,2012,1403.51,,,,,,,,,
KLVL3400W13,친디아주식형,2013,1391.51,,,,,,,,,
KLVL3400W13,친디아주식형,2014,1631.39,,,,,,,,,
KLVL3400W13,친디아주식형,2015,1851.93,,,,,,,,,
KLVL3400W13,친디아주식형,2016,1889.38,,,,,,,,,
KLVL3400W13,친디아주식형,2017,2316.71,,,,,,,,,
KLVL3400W13,친디아주식형,2018,2286.55,,,,,,,,,
KLVL3400W13,친디아주식형,2019,2363.77,,,,,,,,,
KLVL3400W13,친디아주식형,2020,2975.18,,,,,,,,,
KLVL3400W13,친디아주식형,2021,2944.79,,,,,,,,,
KLVL3400W13,친디아주식형,최근 1년 수익률,101.0319921,,,,,,,,,
KLVL3400W13,친디아주식형,연평균 수익률,109.0513083,,,,,,,,,
KLVL3400W13,친디아주식형,2031 예상 기준가,6422.916155,,,,,,,,,
KLVL3400W14,글로벌베이직스주식형,2012,1237.04,,,,,,,,,
KLVL3400W14,글로벌베이직스주식형,2013,1297.36,,,,,,,,,
KLVL3400W14,글로벌베이직스주식형,2014,1270.4,,,,,,,,,
KLVL3400W14,글로벌베이직스주식형,2015,1266.78,,,,,,,,,
KLVL3400W14,글로벌베이직스주식형,2016,1348.67,,,,,,,,,
KLVL3400W14,글로벌베이직스주식형,2017,1530.45,,,,,,,,,
KLVL3400W14,글로벌베이직스주식형,2018,1730.41,,,,,,,,,
KLVL3400W14,글로벌베이직스주식형,2019,1812.54,,,,,,,,,
KLVL3400W14,글로벌베이직스주식형,2020,2013.66,,,,,,,,,
KLVL3400W14,글로벌베이직스주식형,2021,2549.85,,,,,,,,,
KLVL3400W14,글로벌베이직스주식형,최근 1년 수익률,78.97170422,,,,,,,,,
KLVL3400W14,글로벌베이직스주식형,연평균 수익률,108.6657114,,,,,,,,,
KLVL3400W14,글로벌베이직스주식형,2031 예상 기준가,5387.005008,,,,,,,,,
KLVL3400W15,아시아인프라,2012,1137.48,,,,,,,,,
KLVL3400W15,아시아인프라,2013,1149.51,,,,,,,,,
KLVL3400W15,아시아인프라,2014,1237.49,,,,,,,,,
KLVL3400W15,아시아인프라,2015,1178.26,,,,,,,,,
KLVL3400W15,아시아인프라,2016,1185.31,,,,,,,,,
KLVL3400W15,아시아인프라,2017,1346.45,,,,,,,,,
KLVL3400W15,아시아인프라,2018,1338.63,,,,,,,,,
KLVL3400W15,아시아인프라,2019,1370.76,,,,,,,,,
KLVL3400W15,아시아인프라,2020,1322.25,,,,,,,,,
KLVL3400W15,아시아인프라,2021,1482.58,,,,,,,,,
KLVL3400W15,아시아인프라,최근 1년 수익률,89.18574377,,,,,,,,,
KLVL3400W15,아시아인프라,연평균 수익률,103.1693501,,,,,,,,,
KLVL3400W15,아시아인프라,2031 예상 기준가,1963.244502,,,,,,,,,
KLVL3400W16,TDF2035,2012,1288.57,,,,,,,,,
KLVL3400W16,TDF2035,2013,1390.95,,,,,,,,,
KLVL3400W16,TDF2035,2014,1500.52,,,,,,,,,
KLVL3400W16,TDF2035,2015,1572.41,,,,,,,,,
KLVL3400W16,TDF2035,2016,1569.65,,,,,,,,,
KLVL3400W16,TDF2035,2017,1710.01,,,,,,,,,
KLVL3400W16,TDF2035,2018,1794.01,,,,,,,,,
KLVL3400W16,TDF2035,2019,1820.11,,,,,,,,,
KLVL3400W16,TDF2035,2020,2078.6,,,,,,,,,
KLVL3400W16,TDF2035,2021,2405.58,,,,,,,,,
KLVL3400W16,TDF2035,최근 1년 수익률,86.40743604,,,,,,,,,
KLVL3400W16,TDF2035,연평균 수익률,107.2977727,,,,,,,,,
KLVL3400W16,TDF2035,2031 예상 기준가,4534.57058,,,,,,,,,
KLVL3400W17,라이프사이클2025,2012,1282.11,,,,,,,,,
KLVL3400W17,라이프사이클2025,2013,1355.97,,,,,,,,,
KLVL3400W17,라이프사이클2025,2014,1458.51,,,,,,,,,
KLVL3400W17,라이프사이클2025,2015,1485.03,,,,,,,,,
KLVL3400W17,라이프사이클2025,2016,1491.56,,,,,,,,,
KLVL3400W17,라이프사이클2025,2017,1598.25,,,,,,,,,
KLVL3400W17,라이프사이클2025,2018,1639.63,,,,,,,,,
KLVL3400W17,라이프사이클2025,2019,1689.36,,,,,,,,,
KLVL3400W17,라이프사이클2025,2020,1816.34,,,,,,,,,
KLVL3400W17,라이프사이클2025,2021,1984.94,,,,,,,,,
KLVL3400W17,라이프사이클2025,최근 1년 수익률,91.50604048,,,,,,,,,
KLVL3400W17,라이프사이클2025,연평균 수익률,105.0172002,,,,,,,,,
KLVL3400W17,라이프사이클2025,2031 예상 기준가,3083.836223,,,,,,,,,
KLVL3400W18,라이프사이클2015,2012,1346.88,,,,,,,,,
KLVL3400W18,라이프사이클2015,2013,1398.08,,,,,,,,,
KLVL3400W18,라이프사이클2015,2014,1478.55,,,,,,,,,
KLVL3400W18,라이프사이클2015,2015,1496.63,,,,,,,,,
KLVL3400W18,라이프사이클2015,2016,1513.49,,,,,,,,,
KLVL3400W18,라이프사이클2015,2017,1565.83,,,,,,,,,
KLVL3400W18,라이프사이클2015,2018,1588.3,,,,,,,,,
KLVL3400W18,라이프사이클2015,2019,1634.98,,,,,,,,,
KLVL3400W18,라이프사이클2015,2020,1770.28,,,,,,,,,
KLVL3400W18,라이프사이클2015,2021,1808.71,,,,,,,,,
KLVL3400W18,라이프사이클2015,최근 1년 수익률,97.87528128,,,,,,,,,
KLVL3400W18,라이프사이클2015,연평균 수익률,103.3538776,,,,,,,,,
KLVL3400W18,라이프사이클2015,2031 예상 기준가,2433.940259,,,,,,,,,
KLVL3400W21,배당주식형,2012,1341.92,,,,,,,,,
KLVL3400W21,배당주식형,2013,1711.21,,,,,,,,,
KLVL3400W21,배당주식형,2014,2039.26,,,,,,,,,
KLVL3400W21,배당주식형,2015,1973.51,,,,,,,,,
KLVL3400W21,배당주식형,2016,2050.98,,,,,,,,,
KLVL3400W21,배당주식형,2017,2354.65,,,,,,,,,
KLVL3400W21,배당주식형,2018,2257.63,,,,,,,,,
KLVL3400W21,배당주식형,2019,1991.27,,,,,,,,,
KLVL3400W21,배당주식형,2020,2315.05,,,,,,,,,
KLVL3400W21,배당주식형,2021,3179.33,,,,,,,,,
KLVL3400W21,배당주식형,최근 1년 수익률,72.81565613,,,,,,,,,
KLVL3400W21,배당주식형,연평균 수익률,111.0968949,,,,,,,,,
KLVL3400W21,배당주식형,2031 예상 기준가,8196.961468,,,,,,,,,
KLVL3400W22,가치주식형,2012,1113.76,,,,,,,,,
KLVL3400W22,가치주식형,2013,1196.34,,,,,,,,,
KLVL3400W22,가치주식형,2014,1349.05,,,,,,,,,
KLVL3400W22,가치주식형,2015,1327.99,,,,,,,,,
KLVL3400W22,가치주식형,2016,1315.35,,,,,,,,,
KLVL3400W22,가치주식형,2017,1436.97,,,,,,,,,
KLVL3400W22,가치주식형,2018,1464.46,,,,,,,,,
KLVL3400W22,가치주식형,2019,1219.41,,,,,,,,,
KLVL3400W22,가치주식형,2020,1371.36,,,,,,,,,
KLVL3400W22,가치주식형,2021,1857.12,,,,,,,,,
KLVL3400W22,가치주식형,최근 1년 수익률,73.84337038,,,,,,,,,
KLVL3400W22,가치주식형,연평균 수익률,106.6639137,,,,,,,,,
KLVL3400W22,가치주식형,2031 예상 기준가,3318.926225,,,,,,,,,
KLVL3400W23,인덱스성장형,2012,1520.75,,,,,,,,,
KLVL3400W23,인덱스성장형,2013,1522.96,,,,,,,,,
KLVL3400W23,인덱스성장형,2014,1617.81,,,,,,,,,
KLVL3400W23,인덱스성장형,2015,1484.94,,,,,,,,,
KLVL3400W23,인덱스성장형,2016,1617.48,,,,,,,,,
KLVL3400W23,인덱스성장형,2017,1866.05,,,,,,,,,
KLVL3400W23,인덱스성장형,2018,1843.16,,,,,,,,,
KLVL3400W23,인덱스성장형,2019,1719.5,,,,,,,,,
KLVL3400W23,인덱스성장형,2020,2005.6,,,,,,,,,
KLVL3400W23,인덱스성장형,2021,2653.48,,,,,,,,,
KLVL3400W23,인덱스성장형,최근 1년 수익률,75.5837617,,,,,,,,,
KLVL3400W23,인덱스성장형,연평균 수익률,107.0511156,,,,,,,,,
KLVL3400W23,인덱스성장형,2031 예상 기준가,4899.328896,,,,,,,,,
KLVL3400W24,목표수익0추구형0M(중립),2012,1085.58,,,,,,,,,
KLVL3400W24,목표수익0추구형0M(중립),2013,1166.49,,,,,,,,,
KLVL3400W24,목표수익0추구형0M(중립),2014,1220.17,,,,,,,,,
KLVL3400W24,목표수익0추구형0M(중립),2015,1289.94,,,,,,,,,
KLVL3400W24,목표수익0추구형0M(중립),2016,1285.02,,,,,,,,,
KLVL3400W24,목표수익0추구형0M(중립),2017,1395.62,,,,,,,,,
KLVL3400W24,목표수익0추구형0M(중립),2018,1430.36,,,,,,,,,
KLVL3400W24,목표수익0추구형0M(중립),2019,1484.98,,,,,,,,,
KLVL3400W24,목표수익0추구형0M(중립),2020,1686.34,,,,,,,,,
KLVL3400W24,목표수익0추구형0M(중립),2021,1933.28,,,,,,,,,
KLVL3400W24,목표수익0추구형0M(중립),최근 1년 수익률,87.22688902,,,,,,,,,
KLVL3400W24,목표수익0추구형0M(중립),연평균 수익률,106.7232969,,,,,,,,,
KLVL3400W24,목표수익0추구형0M(중립),2031 예상 기준가,3472.384881,,,,,,,,,
KLVL3400W25,맥스초이스(1호),2012,1149.25,,,,,,,,,
KLVL3400W25,맥스초이스(1호),2013,1117.64,,,,,,,,,
KLVL3400W25,맥스초이스(1호),2014,1177.79,,,,,,,,,
KLVL3400W25,맥스초이스(1호),2015,1218.63,,,,,,,,,
KLVL3400W25,맥스초이스(1호),2016,1251.6,,,,,,,,,
KLVL3400W25,맥스초이스(1호),2017,1245.05,,,,,,,,,
KLVL3400W25,맥스초이스(1호),2018,1260.44,,,,,,,,,
KLVL3400W25,맥스초이스(1호),2019,1291.85,,,,,,,,,
KLVL3400W25,맥스초이스(1호),2020,1303.46,,,,,,,,,
KLVL3400W25,맥스초이스(1호),2021,1309.33,,,,,,,,,
KLVL3400W25,맥스초이스(1호),최근 1년 수익률,99.5516791,,,,,,,,,
KLVL3400W25,맥스초이스(1호),연평균 수익률,101.4842442,,,,,,,,,
KLVL3400W25,맥스초이스(1호),2031 예상 기준가,1494.984581,,,,,,,,,
KLVL3400W26,맥스초이스(2호),2012,1026.7,,,,,,,,,
KLVL3400W26,맥스초이스(2호),2013,995.49,,,,,,,,,
KLVL3400W26,맥스초이스(2호),2014,1055.23,,,,,,,,,
KLVL3400W26,맥스초이스(2호),2015,1101.97,,,,,,,,,
KLVL3400W26,맥스초이스(2호),2016,1140.73,,,,,,,,,
KLVL3400W26,맥스초이스(2호),2017,1126.56,,,,,,,,,
KLVL3400W26,맥스초이스(2호),2018,1138.64,,,,,,,,,
KLVL3400W26,맥스초이스(2호),2019,1174.21,,,,,,,,,
KLVL3400W26,맥스초이스(2호),2020,1184.7,,,,,,,,,
KLVL3400W26,맥스초이스(2호),2021,1189.98,,,,,,,,,
KLVL3400W26,맥스초이스(2호),최근 1년 수익률,99.55629506,,,,,,,,,
KLVL3400W26,맥스초이스(2호),연평균 수익률,101.6889985,,,,,,,,,
KLVL3400W26,맥스초이스(2호),2031 예상 기준가,1383.583565,,,,,,,,,
KLVL3400W27,이머징네비게이터,2012,789.82,,,,,,,,,
KLVL3400W27,이머징네비게이터,2013,758.8,,,,,,,,,
KLVL3400W27,이머징네비게이터,2014,855.81,,,,,,,,,
KLVL3400W27,이머징네비게이터,2015,763.69,,,,,,,,,
KLVL3400W27,이머징네비게이터,2016,794.93,,,,,,,,,
KLVL3400W27,이머징네비게이터,2017,1013.4,,,,,,,,,
KLVL3400W27,이머징네비게이터,2018,1012.49,,,,,,,,,
KLVL3400W27,이머징네비게이터,2019,1045.16,,,,,,,,,
KLVL3400W27,이머징네비게이터,2020,1171.18,,,,,,,,,
KLVL3400W27,이머징네비게이터,2021,1401.33,,,,,,,,,
KLVL3400W27,이머징네비게이터,최근 1년 수익률,83.57631678,,,,,,,,,
KLVL3400W27,이머징네비게이터,연평균 수익률,107.1680229,,,,,,,,,
KLVL3400W27,이머징네비게이터,2031 예상 기준가,2612.927675,,,,,,,,,
KLVL3400W28,A+차이나,2012,884.56,,,,,,,,,
KLVL3400W28,A+차이나,2013,966.62,,,,,,,,,
KLVL3400W28,A+차이나,2014,930.19,,,,,,,,,
KLVL3400W28,A+차이나,2015,1185.27,,,,,,,,,
KLVL3400W28,A+차이나,2016,1192.8,,,,,,,,,
KLVL3400W28,A+차이나,2017,1430.38,,,,,,,,,
KLVL3400W28,A+차이나,2018,1334.13,,,,,,,,,
KLVL3400W28,A+차이나,2019,1438.34,,,,,,,,,
KLVL3400W28,A+차이나,2020,2041.33,,,,,,,,,
KLVL3400W28,A+차이나,2021,1957.2,,,,,,,,,
KLVL3400W28,A+차이나,최근 1년 수익률,104.2984876,,,,,,,,,
KLVL3400W28,A+차이나,연평균 수익률,110.2630024,,,,,,,,,
KLVL3400W28,A+차이나,2031 예상 기준가,4715.237054,,,,,,,,,
KLVL3400W29,글로벌토탈리턴채권형,2012,1055.54,,,,,,,,,
KLVL3400W29,글로벌토탈리턴채권형,2013,1072.19,,,,,,,,,
KLVL3400W29,글로벌토탈리턴채권형,2014,1177.87,,,,,,,,,
KLVL3400W29,글로벌토탈리턴채권형,2015,1101.96,,,,,,,,,
KLVL3400W29,글로벌토탈리턴채권형,2016,1087.34,,,,,,,,,
KLVL3400W29,글로벌토탈리턴채권형,2017,1202.63,,,,,,,,,
KLVL3400W29,글로벌토탈리턴채권형,2018,1162.79,,,,,,,,,
KLVL3400W29,글로벌토탈리턴채권형,2019,1278.31,,,,,,,,,
KLVL3400W29,글로벌토탈리턴채권형,2020,1362.86,,,,,,,,,
KLVL3400W29,글로벌토탈리턴채권형,2021,1437.88,,,,,,,,,
KLVL3400W29,글로벌토탈리턴채권형,최근 1년 수익률,94.7825966,,,,,,,,,
KLVL3400W29,글로벌토탈리턴채권형,연평균 수익률,103.6673523,,,,,,,,,
KLVL3400W29,글로벌토탈리턴채권형,2031 예상 기준가,1988.386025,,,,,,,,,
KLVL3400W30,NOW(1호),2012,1043.96,,,,,,,,,
KLVL3400W30,NOW(1호),2013,1024.06,,,,,,,,,
KLVL3400W30,NOW(1호),2014,1081.39,,,,,,,,,
KLVL3400W30,NOW(1호),2015,1141.37,,,,,,,,,
KLVL3400W30,NOW(1호),2016,1182.72,,,,,,,,,
KLVL3400W30,NOW(1호),2017,1172.06,,,,,,,,,
KLVL3400W30,NOW(1호),2018,1185.4,,,,,,,,,
KLVL3400W30,NOW(1호),2019,1225.83,,,,,,,,,
KLVL3400W30,NOW(1호),2020,1236.22,,,,,,,,,
KLVL3400W30,NOW(1호),2021,1241.25,,,,,,,,,
KLVL3400W30,NOW(1호),최근 1년 수익률,99.59476334,,,,,,,,,
KLVL3400W30,NOW(1호),연평균 수익률,101.973722,,,,,,,,,
KLVL3400W30,NOW(1호),2031 예상 기준가,1479.972693,,,,,,,,,
KLVL3400W31,성장섹터배분주식형,2012,1018.4,,,,,,,,,
KLVL3400W31,성장섹터배분주식형,2013,1059.51,,,,,,,,,
KLVL3400W31,성장섹터배분주식형,2014,1156.43,,,,,,,,,
KLVL3400W31,성장섹터배분주식형,2015,1189.15,,,,,,,,,
KLVL3400W31,성장섹터배분주식형,2016,1073.76,,,,,,,,,
KLVL3400W31,성장섹터배분주식형,2017,1192.93,,,,,,,,,
KLVL3400W31,성장섹터배분주식형,2018,1208.7,,,,,,,,,
KLVL3400W31,성장섹터배분주식형,2019,1032.89,,,,,,,,,
KLVL3400W31,성장섹터배분주식형,2020,1181.82,,,,,,,,,
KLVL3400W31,성장섹터배분주식형,2021,1641.64,,,,,,,,,
KLVL3400W31,성장섹터배분주식형,최근 1년 수익률,71.99020492,,,,,,,,,
KLVL3400W31,성장섹터배분주식형,연평균 수익률,106.3901877,,,,,,,,,
KLVL3400W31,성장섹터배분주식형,2031 예상 기준가,2866.76504,,,,,,,,,
KLVL3400W32,퓨쳐액세스0A형,2012, ,,,,,,,,,
KLVL3400W32,퓨쳐액세스0A형,2013,944.06,,,,,,,,,
KLVL3400W32,퓨쳐액세스0A형,2014,943.4,,,,,,,,,
KLVL3400W32,퓨쳐액세스0A형,2015,890.07,,,,,,,,,
KLVL3400W32,퓨쳐액세스0A형,2016,914.3,,,,,,,,,
KLVL3400W32,퓨쳐액세스0A형,2017,980.71,,,,,,,,,
KLVL3400W32,퓨쳐액세스0A형,2018,998.84,,,,,,,,,
KLVL3400W32,퓨쳐액세스0A형,2019,1033.99,,,,,,,,,
KLVL3400W32,퓨쳐액세스0A형,2020,1042.55,,,,,,,,,
KLVL3400W32,퓨쳐액세스0A형,2021,1035.92,,,,,,,,,
KLVL3400W32,퓨쳐액세스0A형,최근 1년 수익률,100.6400108,,,,,,,,,
KLVL3400W32,퓨쳐액세스0A형,연평균 수익률,101.2278166,,,,,,,,,
KLVL3400W32,퓨쳐액세스0A형,2031 예상 기준가,1142.155341,,,,,,,,,
KLVL3400W33,퓨쳐액세스0B형,2012, ,,,,,,,,,
KLVL3400W33,퓨쳐액세스0B형,2013,928.62,,,,,,,,,
KLVL3400W33,퓨쳐액세스0B형,2014,916.18,,,,,,,,,
KLVL3400W33,퓨쳐액세스0B형,2015,880.36,,,,,,,,,
KLVL3400W33,퓨쳐액세스0B형,2016,890.81,,,,,,,,,
KLVL3400W33,퓨쳐액세스0B형,2017,923.72,,,,,,,,,
KLVL3400W33,퓨쳐액세스0B형,2018,928.52,,,,,,,,,
KLVL3400W33,퓨쳐액세스0B형,2019,963.95,,,,,,,,,
KLVL3400W33,퓨쳐액세스0B형,2020,972.08,,,,,,,,,
KLVL3400W33,퓨쳐액세스0B형,2021,965.83,,,,,,,,,
KLVL3400W33,퓨쳐액세스0B형,최근 1년 수익률,100.6471118,,,,,,,,,
